timestamp_ms,mode,airspeed,pitch_deg,v_z,alpha_deg,alpha_raw,del_e,del_a,del_f,del_r,n,J,C_mu,CL,lift_force,CD,drag_force,Cm,pitch_moment,throttle
2201,TKOFF,0.18,-10.09,-0.18,0.00,-90.50,16.97,40.00,40.00,1.21,1.0,1.480,0.2058,1.6792,0.0,1.0724,0.0,-0.0055,-0.0,-0.001
2301,TKOFF,0.18,-9.47,-0.18,0.00,-90.47,17.32,40.00,40.00,1.24,1.0,1.480,0.2058,1.6849,0.0,1.0748,0.0,-0.0025,-0.0,-0.000
2401,TKOFF,0.18,-7.43,-0.18,0.00,-90.38,17.49,40.00,40.00,1.25,1.0,1.480,0.2058,1.6877,0.0,1.0760,0.0,-0.0010,-0.0,-0.000
2501,TKOFF,0.18,-7.07,-0.18,0.00,-90.36,17.58,40.00,40.00,1.26,1.0,1.480,0.2058,1.6890,0.0,1.0765,0.0,-0.0022,-0.0,-0.000
2601,TKOFF,0.18,-7.83,-0.18,0.00,-90.39,17.62,40.00,40.00,1.26,1.0,1.480,0.2058,1.6897,0.0,1.0768,0.0,0.0006,0.0,-0.000
2701,TKOFF,0.18,-6.99,-0.18,0.00,-90.36,17.64,40.00,40.00,1.26,1.0,1.480,0.2058,1.6900,0.0,1.0769,0.0,0.0043,0.0,-0.000
2801,TKOFF,0.18,-3.76,-0.18,0.00,-90.21,17.65,40.00,40.00,1.26,1.0,1.480,0.2058,1.6902,0.0,1.0770,0.0,0.0021,0.0,-0.000
2901,TKOFF,0.18,-0.77,-0.18,0.00,-90.08,17.65,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0004,-0.0,-0.000
3001,TKOFF,0.18,1.24,-0.18,0.00,-87.57,17.65,40.00,40.00,1.26,1.0,1.482,0.2055,1.6895,0.0,1.0767,0.0,-0.0040,-0.0,-0.000
3101,TKOFF,0.18,3.25,-0.18,0.00,-75.38,17.65,40.00,40.00,1.26,1.0,1.530,0.1948,1.6628,0.0,1.0630,0.0,-0.0036,-0.0,-0.000
3201,TKOFF,0.20,3.62,-0.18,0.00,-60.23,17.66,40.00,40.00,1.26,1.0,1.706,0.1634,1.5842,0.0,1.0233,0.0,-0.0029,-0.0,-0.000
3301,TKOFF,0.24,4.00,-0.18,0.00,-47.74,17.66,40.00,40.00,1.26,1.0,2.001,0.1282,1.4962,0.0,0.9797,0.0,0.0021,0.0,-0.000
3401,TKOFF,0.30,6.04,-0.18,0.00,-36.70,17.66,40.00,40.00,1.26,1.0,2.478,0.0958,1.4151,0.0,0.9403,0.0,-0.0014,-0.0,-0.000
3501,TKOFF,0.39,8.49,-0.18,0.00,-26.74,17.66,40.00,40.00,1.26,1.0,3.291,0.0696,1.3496,0.1,0.9090,0.0,-0.0000,-0.0,-0.000
3601,TKOFF,0.52,7.98,-0.18,0.00,-20.10,17.66,40.00,40.00,1.31,1.0,4.309,0.0554,1.3141,0.1,0.8923,0.1,0.0005,0.0,-0.000
3701,TKOFF,0.61,5.51,-0.18,0.00,-17.08,17.66,40.00,40.00,1.28,1.0,5.044,0.0501,1.3008,0.1,0.8860,0.1,0.0003,0.0,-0.000
3801,TKOFF,0.66,4.37,-0.18,0.00,-15.64,17.66,40.00,40.00,1.27,1.0,5.493,0.0478,1.2952,0.1,0.8834,0.1,-0.0003,-0.0,-0.000
3901,TKOFF,0.72,5.26,-0.18,0.00,-14.33,17.66,40.00,40.00,1.27,1.0,5.983,0.0459,1.2904,0.2,0.8812,0.1,-0.0000,-0.0,-0.000
4001,TKOFF,0.79,5.99,-0.18,0.00,-13.03,17.66,40.00,40.00,1.26,1.0,6.571,0.0442,1.2861,0.2,0.8791,0.1,-0.0002,-0.0,-0.000
4101,TKOFF,0.87,6.51,-0.18,0.00,-11.84,17.66,40.00,40.00,1.26,1.0,7.220,0.0428,1.2825,0.3,0.8774,0.2,-0.0000,-0.0,-0.000
4201,TKOFF,0.95,6.68,-0.18,0.00,-10.79,17.66,40.00,40.00,1.26,1.0,7.914,0.0416,1.2796,0.3,0.8761,0.2,-0.0001,-0.0,-0.000
4301,TKOFF,1.02,5.45,-0.18,0.00,-10.05,17.66,40.00,40.00,1.26,1.0,8.486,0.0408,1.2777,0.3,0.8752,0.2,0.0001,0.0,-0.000
4401,TKOFF,1.07,4.22,-0.18,0.00,-9.60,17.66,40.00,40.00,1.26,1.0,8.877,0.0404,1.2766,0.4,0.8747,0.3,-0.0000,-0.0,-0.000
4501,TKOFF,1.11,5.35,-0.18,0.00,-9.19,17.66,40.00,40.00,1.26,1.0,9.273,0.0400,1.2756,0.4,0.8742,0.3,-0.0000,-0.0,-0.000
4601,TKOFF,1.18,6.49,-0.18,0.00,-8.68,17.66,40.00,40.00,1.26,1.0,9.809,0.0396,1.2745,0.5,0.8737,0.3,-0.0000,-0.0,-0.000
4701,TKOFF,1.24,5.06,-0.18,0.00,-8.25,17.66,40.00,40.00,1.26,1.0,10.320,0.0392,1.2736,0.5,0.8733,0.3,0.0001,0.0,-0.000
4801,TKOFF,1.26,3.00,-0.18,0.00,-8.08,17.66,40.00,40.00,1.26,1.0,10.542,0.0391,1.2733,0.5,0.8731,0.4,-0.0001,-0.0,-0.000
4901,TKOFF,1.26,1.98,-0.18,0.00,-8.09,17.66,40.00,40.00,1.26,1.0,10.530,0.0391,1.2733,0.5,0.8732,0.4,0.0002,0.0,-0.000
5001,TKOFF,1.26,1.66,-0.18,0.00,-8.14,17.66,40.00,40.00,1.26,1.0,10.463,0.0391,1.2734,0.5,0.8732,0.4,0.0001,0.0,-0.000
5101,TKOFF,1.24,1.45,-0.18,0.00,-8.22,17.66,40.00,40.00,1.26,1.0,10.359,0.0392,1.2736,0.5,0.8733,0.4,-0.0000,-0.0,-0.000
5201,TKOFF,1.23,1.42,-0.18,0.00,-8.31,17.66,40.00,40.00,1.30,1.0,10.248,0.0393,1.2738,0.5,0.8734,0.3,-0.0002,-0.0,-0.000
5301,TKOFF,1.22,1.11,-0.18,0.00,-8.41,17.66,40.00,40.00,1.30,1.0,10.130,0.0394,1.2740,0.5,0.8735,0.3,-0.0000,-0.0,-0.000
5401,TKOFF,1.18,-0.30,-0.18,0.00,-8.63,17.66,40.00,40.00,1.28,1.0,9.875,0.0395,1.2744,0.5,0.8737,0.3,-0.0000,-0.0,-0.000
5501,TKOFF,1.13,-1.71,-0.18,0.00,-9.03,17.66,40.00,40.00,1.27,1.0,9.437,0.0399,1.2753,0.4,0.8741,0.3,-0.0000,-0.0,-0.000
5601,TKOFF,1.06,-2.66,-0.18,0.00,-9.62,17.66,40.00,40.00,1.27,1.0,8.859,0.0404,1.2766,0.4,0.8747,0.3,-0.0000,-0.0,-0.000
5701,TKOFF,0.98,-3.61,-0.18,0.00,-10.44,17.66,40.00,40.00,1.30,1.0,8.172,0.0412,1.2787,0.3,0.8757,0.2,-0.0001,-0.0,-0.000
5801,TKOFF,0.90,-2.28,-0.18,0.00,-11.35,17.66,40.00,40.00,1.30,1.0,7.524,0.0422,1.2811,0.3,0.8768,0.2,-0.0001,-0.0,-0.000
5901,TKOFF,0.86,-0.38,-0.18,0.00,-11.96,17.66,40.00,40.00,1.28,1.0,7.145,0.0429,1.2828,0.2,0.8776,0.2,0.0002,0.0,-0.000
6001,TKOFF,0.83,0.17,-0.18,0.00,-12.30,17.66,40.00,40.00,1.27,1.0,6.950,0.0433,1.2839,0.2,0.8781,0.2,-0.0000,-0.0,-0.000
6101,TKOFF,0.81,0.38,-0.18,0.00,-12.60,17.66,40.00,40.00,1.27,1.0,6.791,0.0437,1.2847,0.2,0.8785,0.2,-0.0002,-0.0,-0.000
6201,TKOFF,0.80,1.13,-0.18,0.00,-12.79,17.66,40.00,40.00,1.26,1.0,6.691,0.0439,1.2853,0.2,0.8788,0.1,-0.0000,-0.0,-0.000
6301,TKOFF,0.81,2.23,-0.18,0.00,-12.70,17.66,40.00,40.00,1.26,1.0,6.735,0.0438,1.2851,0.2,0.8786,0.1,-0.0002,-0.0,-0.000
6401,TKOFF,0.83,2.64,-0.18,0.00,-12.40,17.66,40.00,40.00,1.26,1.0,6.899,0.0434,1.2841,0.2,0.8782,0.2,-0.0000,-0.0,-0.000
6501,TKOFF,0.84,1.99,-0.18,0.00,-12.21,17.66,40.00,40.00,1.26,1.0,7.005,0.0432,1.2836,0.2,0.8779,0.2,-0.0000,-0.0,-0.000
6601,TKOFF,0.84,1.02,-0.18,0.00,-12.19,17.66,40.00,40.00,1.26,1.0,7.015,0.0432,1.2835,0.2,0.8779,0.2,-0.0000,-0.0,-0.000
6701,TKOFF,0.81,-1.26,-0.18,0.00,-12.62,17.66,40.00,40.00,1.26,1.0,6.779,0.0437,1.2848,0.2,0.8785,0.2,-0.0002,-0.0,-0.000
6801,TKOFF,0.75,-3.55,-0.18,0.00,-13.72,17.66,40.00,40.00,1.26,1.0,6.246,0.0451,1.2883,0.2,0.8802,0.1,-0.0000,-0.0,-0.000
6901,TKOFF,0.68,-2.45,-0.18,0.00,-15.10,17.66,40.00,40.00,1.26,1.0,5.685,0.0470,1.2932,0.2,0.8824,0.1,-0.0003,-0.0,-0.000
7001,TKOFF,0.63,-1.36,-0.18,0.00,-16.27,17.66,40.00,40.00,1.26,1.0,5.287,0.0488,1.2976,0.1,0.8845,0.1,-0.0000,-0.0,-0.000
7101,TKOFF,0.59,-2.62,-0.18,0.00,-17.58,17.66,40.00,40.00,1.26,1.0,4.902,0.0509,1.3029,0.1,0.8870,0.1,0.0004,0.0,-0.000
7201,TKOFF,0.52,-4.46,-0.18,0.00,-20.16,17.66,40.00,40.00,1.26,1.0,4.297,0.0555,1.3144,0.1,0.8924,0.1,-0.0000,-0.0,-0.000
7301,TKOFF,0.42,-5.66,-0.18,0.00,-24.87,17.66,40.00,40.00,1.26,1.0,3.522,0.0653,1.3388,0.1,0.9039,0.0,-0.0007,-0.0,-0.000
7401,TKOFF,0.33,-6.42,-0.18,0.00,-33.11,17.66,40.00,40.00,1.26,1.0,2.711,0.0858,1.3901,0.0,0.9283,0.0,-0.0012,-0.0,-0.000
7501,TKOFF,0.24,-6.42,-0.18,0.00,-48.76,17.66,40.00,40.00,1.26,1.0,1.970,0.1312,1.5037,0.0,0.9834,0.0,-0.0022,-0.0,-0.000
7601,TKOFF,0.19,-5.28,-0.18,0.00,-72.27,17.66,40.00,40.00,1.26,1.0,1.555,0.1898,1.6503,0.0,1.0567,0.0,0.0035,0.0,-0.000
7701,TKOFF,0.18,-3.97,-0.18,0.00,-90.22,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
7801,TKOFF,0.18,-1.97,-0.18,0.00,-90.13,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
7901,TKOFF,0.18,0.04,-0.18,0.00,-90.01,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
8001,TKOFF,0.18,-2.27,-0.18,0.00,-90.15,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
8101,TKOFF,0.18,-4.60,-0.18,0.00,-90.25,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
8201,TKOFF,0.18,-3.60,-0.18,0.00,-90.21,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
8301,TKOFF,0.18,-2.60,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
8401,TKOFF,0.18,-2.59,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0039,-0.0,-0.000
8501,TKOFF,0.18,-2.83,-0.18,0.00,-90.17,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
8601,TKOFF,0.18,-3.12,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
8701,TKOFF,0.18,-3.46,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
8801,TKOFF,0.18,-3.63,-0.18,0.00,-90.21,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
8901,TKOFF,0.18,-3.52,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9001,TKOFF,0.18,-3.42,-0.18,0.00,-90.20,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9101,TKOFF,0.18,-3.29,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9201,TKOFF,0.18,-3.16,-0.18,0.00,-90.19,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9301,TKOFF,0.18,-3.11,-0.18,0.00,-90.18,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9401,TKOFF,0.18,-2.57,-0.18,0.00,-90.16,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
9501,TKOFF,0.18,-2.04,-0.18,0.00,-90.14,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,0.0039,0.0,-0.000
9601,TKOFF,0.18,-1.55,-0.18,0.00,-90.11,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
9701,TKOFF,0.18,-1.07,-0.18,0.00,-90.09,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
9801,TKOFF,0.18,-0.65,-0.18,0.00,-90.07,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
9901,TKOFF,0.18,-0.26,-0.18,0.00,-90.06,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0039,-0.0,-0.000
10001,TKOFF,0.18,-0.00,-0.18,0.00,-90.05,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
10101,TKOFF,0.18,0.23,-0.18,0.00,-89.29,17.66,40.00,40.00,1.26,1.0,1.480,0.2058,1.6903,0.0,1.0771,0.0,-0.0000,-0.0,-0.000
10201,TKOFF,0.18,0.34,-0.18,0.00,-87.76,17.66,40.00,40.00,1.26,1.0,1.482,0.2055,1.6897,0.0,1.0767,0.0,-0.0000,-0.0,-0.000
10301,TKOFF,0.18,0.40,-0.18,0.00,-85.79,17.66,40.00,40.00,1.26,1.0,1.484,0.2049,1.6880,0.0,1.0759,0.0,-0.0000,-0.0,-0.000
10401,TKOFF,0.18,0.39,-0.18,0.00,-83.84,17.66,40.00,40.00,1.26,1.0,1.489,0.2038,1.6853,0.0,1.0745,0.0,-0.0038,-0.0,-0.000
10501,TKOFF,0.18,0.36,-0.18,0.00,-82.04,17.66,40.00,40.00,1.26,1.0,1.495,0.2025,1.6820,0.0,1.0728,0.0,-0.0000,-0.0,-0.000
10601,TKOFF,0.18,0.29,-0.18,0.00,-80.61,17.66,40.00,40.00,1.26,1.0,1.501,0.2012,1.6788,0.0,1.0712,0.0,-0.0000,-0.0,-0.000
10701,TKOFF,0.18,0.23,-0.18,0.00,-79.57,17.66,40.00,40.00,1.26,1.0,1.505,0.2001,1.6761,0.0,1.0698,0.0,-0.0000,-0.0,-0.000
10801,TKOFF,0.18,0.17,-0.18,0.00,-78.87,17.66,40.00,40.00,1.26,1.0,1.509,0.1993,1.6742,0.0,1.0688,0.0,-0.0000,-0.0,-0.000
10901,TKOFF,0.18,0.12,-0.18,0.00,-78.48,17.66,40.00,40.00,1.30,1.0,1.511,0.1989,1.6731,0.0,1.0683,0.0,-0.0000,-0.0,-0.000
11001,TKOFF,0.18,0.08,-0.18,0.00,-78.33,17.66,40.00,40.00,1.29,1.0,1.512,0.1987,1.6726,0.0,1.0680,0.0,-0.0000,-0.0,-0.000
11101,TKOFF,0.18,0.04,-0.18,0.00,-78.40,17.66,40.00,40.00,1.28,1.0,1.511,0.1988,1.6728,0.0,1.0681,0.0,-0.0000,-0.0,-0.000
11201,TKOFF,0.18,0.02,-0.18,0.00,-78.61,17.66,40.00,40.00,1.27,1.0,1.510,0.1990,1.6734,0.0,1.0684,0.0,-0.0000,-0.0,-0.000
11301,TKOFF,0.18,-0.01,-0.18,0.00,-78.92,17.66,40.00,40.00,1.28,1.0,1.509,0.1994,1.6744,0.0,1.0689,0.0,-0.0000,-0.0,-0.000
11401,TKOFF,0.18,-0.02,-0.18,0.00,-79.32,17.66,40.00,40.00,1.30,1.0,1.507,0.1999,1.6755,0.0,1.0695,0.0,-0.0000,-0.0,-0.000
11501,TKOFF,0.18,-0.03,-0.18,0.00,-79.79,17.66,40.00,40.00,1.28,1.0,1.504,0.2004,1.6767,0.0,1.0701,0.0,-0.0000,-0.0,-0.000
11601,TKOFF,0.18,-0.04,-0.18,0.00,-80.28,17.66,40.00,40.00,1.27,1.0,1.502,0.2009,1.6780,0.0,1.0708,0.0,-0.0000,-0.0,-0.000
11701,TKOFF,0.18,-0.04,-0.18,0.00,-80.75,17.66,40.00,40.00,1.27,1.0,1.500,0.2013,1.6791,0.0,1.0714,0.0,-0.0000,-0.0,-0.000
11801,TKOFF,0.18,-0.03,-0.18,0.00,-81.20,17.66,40.00,40.00,1.26,1.0,1.498,0.2017,1.6802,0.0,1.0719,0.0,-0.0000,-0.0,-0.000
11901,TKOFF,0.18,-0.03,-0.18,0.00,-81.62,17.66,40.00,40.00,1.26,1.0,1.497,0.2021,1.6811,0.0,1.0724,0.0,-0.0000,-0.0,-0.000
12001,TKOFF,0.18,-0.02,-0.18,0.00,-82.00,17.66,40.00,40.00,1.26,1.0,1.495,0.2024,1.6819,0.0,1.0728,0.0,-0.0000,-0.0,-0.000
12101,TKOFF,0.18,-0.02,-0.18,0.00,-82.34,17.66,40.00,40.00,1.26,1.0,1.494,0.2027,1.6826,0.0,1.0731,0.0,-0.0000,-0.0,-0.000
12201,TKOFF,0.18,-0.01,-0.18,0.00,-82.66,17.66,40.00,40.00,1.26,1.0,1.493,0.2030,1.6832,0.0,1.0734,0.0,0.0038,0.0,-0.000
12301,TKOFF,0.18,-0.01,-0.18,0.00,-82.94,17.66,40.00,40.00,1.26,1.0,1.492,0.2032,1.6838,0.0,1.0737,0.0,0.0038,0.0,-0.000
12401,TKOFF,0.18,-0.01,-0.18,0.00,-83.20,17.66,40.00,40.00,1.26,1.0,1.491,0.2034,1.6842,0.0,1.0740,0.0,0.0038,0.0,-0.000
12501,TKOFF,0.18,-0.01,-0.18,0.00,-83.44,17.66,40.00,40.00,1.26,1.0,1.490,0.2035,1.6847,0.0,1.0742,0.0,0.0038,0.0,-0.000
12601,TKOFF,0.18,-0.01,-0.18,0.00,-83.67,17.66,40.00,40.00,1.26,1.0,1.490,0.2037,1.6850,0.0,1.0744,0.0,-0.0000,-0.0,-0.000
12701,TKOFF,0.18,-0.00,-0.18,0.00,-83.88,17.66,40.00,40.00,1.26,1.0,1.489,0.2038,1.6854,0.0,1.0746,0.0,-0.0000,-0.0,-0.000
12801,TKOFF,0.18,0.00,-0.18,0.00,-84.07,17.66,40.00,40.00,1.26,1.0,1.488,0.2039,1.6857,0.0,1.0747,0.0,-0.0000,-0.0,-0.000
12901,TKOFF,0.18,0.00,-0.18,0.00,-84.25,17.66,40.00,40.00,1.26,1.0,1.488,0.2040,1.6860,0.0,1.0748,0.0,-0.0038,-0.0,-0.000
13001,TKOFF,0.18,-0.00,-0.18,0.00,-84.42,17.67,40.00,40.00,1.26,1.0,1.488,0.2041,1.6864,0.0,1.0751,0.0,-0.0038,-0.0,-0.000
13101,TKOFF,0.18,-0.00,-0.18,0.00,-84.60,17.67,40.00,40.00,1.26,1.0,1.487,0.2043,1.6867,0.0,1.0752,0.0,-0.0038,-0.0,-0.000
13201,TKOFF,0.18,-0.00,-0.18,0.00,-84.78,17.66,40.00,40.00,1.26,1.0,1.487,0.2044,1.6869,0.0,1.0753,0.0,-0.0038,-0.0,-0.000
13301,TKOFF,0.18,-0.01,-0.18,0.00,-84.97,17.66,40.00,40.00,1.26,1.0,1.486,0.2045,1.6870,0.0,1.0754,0.0,-0.0000,-0.0,-0.000
13401,TKOFF,0.18,-0.01,-0.18,0.00,-85.15,17.66,40.00,40.00,1.26,1.0,1.486,0.2045,1.6873,0.0,1.0755,0.0,-0.0000,-0.0,-0.000
13501,TKOFF,0.18,-0.01,-0.18,0.00,-85.34,17.66,40.00,40.00,1.26,1.0,1.485,0.2046,1.6875,0.0,1.0756,0.0,-0.0000,-0.0,-0.000
13601,TKOFF,0.18,-0.00,-0.18,0.00,-85.50,17.66,40.00,40.00,1.26,1.0,1.485,0.2047,1.6877,0.0,1.0757,0.0,-0.0000,-0.0,-0.000
13701,TKOFF,0.18,0.00,-0.18,0.00,-85.63,17.66,40.00,40.00,1.26,1.0,1.485,0.2048,1.6878,0.0,1.0758,0.0,-0.0000,-0.0,-0.000
13801,TKOFF,0.18,0.00,-0.18,0.00,-85.75,17.66,40.00,40.00,1.26,1.0,1.485,0.2048,1.6879,0.0,1.0759,0.0,-0.0000,-0.0,-0.000
13901,TKOFF,0.18,0.00,-0.18,0.00,-85.87,17.66,40.00,40.00,1.26,1.0,1.484,0.2049,1.6881,0.0,1.0759,0.0,-0.0000,-0.0,-0.000
14001,TKOFF,0.18,0.00,-0.18,0.00,-85.98,17.66,40.00,40.00,1.26,1.0,1.484,0.2049,1.6882,0.0,1.0760,0.0,-0.0000,-0.0,-0.000
14101,TKOFF,0.18,0.00,-0.18,0.00,-86.09,17.66,40.00,40.00,1.26,1.0,1.484,0.2050,1.6883,0.0,1.0760,0.0,-0.0038,-0.0,-0.000
14201,TKOFF,0.18,-0.00,-0.18,0.00,-86.21,17.66,40.00,40.00,1.26,1.0,1.484,0.2050,1.6884,0.0,1.0761,0.0,-0.0038,-0.0,-0.000
14301,TKOFF,0.18,-0.00,-0.18,0.00,-86.35,17.66,40.00,40.00,1.26,1.0,1.483,0.2051,1.6886,0.0,1.0762,0.0,-0.0039,-0.0,-0.000
14401,TKOFF,0.18,-0.00,-0.18,0.00,-86.47,17.66,40.00,40.00,1.26,1.0,1.483,0.2051,1.6887,0.0,1.0762,0.0,-0.0039,-0.0,-0.000
14501,TKOFF,0.18,-0.00,-0.18,0.00,-86.60,17.66,40.00,40.00,1.26,1.0,1.483,0.2052,1.6888,0.0,1.0763,0.0,-0.0039,-0.0,-0.000
14601,TKOFF,0.18,-0.00,-0.18,0.00,-86.71,17.66,40.00,40.00,1.26,1.0,1.483,0.2052,1.6889,0.0,1.0763,0.0,-0.0039,-0.0,-0.000
14701,TKOFF,0.18,-0.00,-0.18,0.00,-86.81,17.66,40.00,40.00,1.26,1.0,1.483,0.2053,1.6890,0.0,1.0764,0.0,-0.0039,-0.0,-0.000
14801,TKOFF,0.18,0.00,-0.18,0.00,-86.91,17.66,40.00,40.00,1.26,1.0,1.483,0.2053,1.6891,0.0,1.0764,0.0,-0.0039,-0.0,-0.000
14901,TKOFF,0.18,-0.00,-0.18,0.00,-87.01,17.66,40.00,40.00,1.26,1.0,1.482,0.2053,1.6891,0.0,1.0765,0.0,-0.0039,-0.0,-0.000
