timestamp_ms,mode,airspeed,pitch_deg,v_z,alpha_deg,alpha_raw,del_e,del_a,del_f,del_r,n,J,C_mu,CL,lift_force,CD,drag_force,Cm,pitch_moment,throttle
4501,TKOFF,1.11,5.35,-0.18,0.00,-9.19,17.60,40.00,40.00,1.61,1.0,9.273,0.0399,1.2743,0.4,0.8737,0.3,-0.0000,-0.0,-0.000
4601,TKOFF,1.18,6.49,-0.18,0.00,-8.68,17.57,40.00,40.00,1.61,1.0,9.809,0.0395,1.2728,0.5,0.8730,0.3,-0.0001,-0.0,-0.000
4701,TKOFF,1.24,5.06,-0.18,0.00,-8.25,17.55,40.00,40.00,1.61,1.0,10.320,0.0391,1.2717,0.5,0.8726,0.3,-0.0001,-0.0,-0.000
4801,TKOFF,1.26,3.00,-0.18,0.00,-8.08,17.55,40.00,40.00,1.61,1.0,10.542,0.0390,1.2712,0.5,0.8724,0.4,0.0002,0.0,-0.000
4901,TKOFF,1.26,1.98,-0.18,0.00,-8.09,17.57,40.00,40.00,1.61,1.0,10.530,0.0390,1.2716,0.5,0.8725,0.4,-0.0001,-0.0,-0.000
5001,TKOFF,1.26,1.66,-0.18,0.00,-8.14,17.61,40.00,40.00,1.61,1.0,10.463,0.0390,1.2724,0.5,0.8728,0.4,-0.0000,-0.0,-0.000
5101,TKOFF,1.24,1.45,-0.18,0.00,-8.22,17.62,40.00,40.00,1.61,1.0,10.359,0.0391,1.2727,0.5,0.8729,0.4,-0.0001,-0.0,-0.000
5201,TKOFF,1.23,1.42,-0.18,0.00,-8.31,17.58,40.00,40.00,1.61,1.0,10.248,0.0392,1.2722,0.5,0.8728,0.3,-0.0000,-0.0,-0.000
5301,TKOFF,1.22,1.11,-0.18,0.00,-8.41,17.57,40.00,40.00,1.61,1.0,10.130,0.0392,1.2723,0.5,0.8728,0.3,-0.0000,-0.0,-0.000
5401,TKOFF,1.18,-0.30,-0.18,0.00,-8.63,17.59,40.00,40.00,1.61,1.0,9.874,0.0394,1.2730,0.5,0.8731,0.3,-0.0000,-0.0,-0.000
5501,TKOFF,1.13,-1.15,-0.18,0.00,-9.01,17.56,40.00,40.00,1.61,1.0,9.457,0.0397,1.2734,0.4,0.8733,0.3,-0.0000,-0.0,-0.000
5601,TKOFF,1.08,-1.15,-0.18,0.00,-9.44,17.55,40.00,40.00,1.61,1.0,9.027,0.0401,1.2741,0.4,0.8737,0.3,-0.0000,-0.0,-0.000
